Account Number,Birthday,Gender,Ethnicity,Zip Code,Veteran,Disabled,Refugee
13555,2020,Female,OM,83704,FALSE,FALSE,FALSE
13556,1945,Male,OM,83634,FALSE,FALSE,FALSE
13556,1962,Female,OM,83634,FALSE,FALSE,FALSE
13556,1965,Male,OM,83634,FALSE,FALSE,FALSE
13557,2020,Male,OM,1,FALSE,FALSE,FALSE
13558,2020,Male,OM,83704,FALSE,FALSE,FALSE
13559,2020,Female,OM,83705,FALSE,FALSE,FALSE
13560,2020,Female,OM,83705,FALSE,FALSE,FALSE
13561,2020,Female,OM,83705,FALSE,FALSE,FALSE
13562,2020,Female,OM,83709,FALSE,FALSE,FALSE
13563,2020,Female,OM,83716,FALSE,FALSE,FALSE
13564,2020,Male,OM,83705,FALSE,FALSE,FALSE
13565,2020,Female,OM,83646,FALSE,FALSE,FALSE
13566,2020,Female,OM,83706,FALSE,FALSE,FALSE
13568,2020,Male,OM,83704,FALSE,FALSE,FALSE
13569,2020,Male,OM,83706,FALSE,FALSE,FALSE
13570,2020,Female,OM,83705,FALSE,FALSE,FALSE
13571,2020,Male,OM,83704,FALSE,FALSE,FALSE
13572,2020,Female,OM,83642,FALSE,FALSE,FALSE
13573,2020,Female,OM,83714,FALSE,FALSE,FALSE
13574,2020,Male,OM,83634,FALSE,FALSE,FALSE
13575,2020,Male,OM,83709,FALSE,FALSE,FALSE
13576,2020,Male,OM,83634,FALSE,FALSE,FALSE
13577,1988,Male,OM,83704,FALSE,FALSE,FALSE
13577,1989,Female,OM,83704,FALSE,FALSE,FALSE
13577,2019,Male,OM,83704,FALSE,FALSE,FALSE
13578,2020,Female,OM,83704,FALSE,FALSE,FALSE
13579,2020,Female,OM,83705,FALSE,FALSE,FALSE
13580,2020,Female,OM,83714,FALSE,FALSE,FALSE
13582,2020,Male,OM,83709,FALSE,FALSE,FALSE
13583,2020,Female,OM,83703,FALSE,FALSE,FALSE
13584,2020,Female,OM,83714,FALSE,FALSE,FALSE
13585,2020,Male,OM,83703,FALSE,FALSE,FALSE
13586,2020,Female,OM,83669,FALSE,FALSE,FALSE
13587,2020,Female,OM,83716,FALSE,FALSE,FALSE
13588,2020,Male,OM,83706,FALSE,FALSE,FALSE
13589,2020,Female,OM,83705,FALSE,FALSE,FALSE
13590,2020,Male,OM,83704,FALSE,FALSE,FALSE
13591,2020,Female,OM,83646,FALSE,FALSE,FALSE
13592,2020,Male,OM,83709,FALSE,FALSE,FALSE
13593,2020,Female,OM,83702,FALSE,FALSE,FALSE
13594,2020,Female,OM,83705,FALSE,FALSE,FALSE
13595,2020,Female,OM,83705,FALSE,FALSE,FALSE
13596,2020,Male,OM,83705,FALSE,FALSE,FALSE
13597,1990,Unknown,OM,83642,FALSE,FALSE,FALSE
13597,2001,Declined to Say,NA,83642,FALSE,FALSE,FALSE
13598,2020,Female,OM,83669,FALSE,FALSE,FALSE
13599,2020,Female,OM,83704,FALSE,FALSE,FALSE
13600,2020,Female,OM,83642,FALSE,FALSE,FALSE
13601,2020,Male,OM,83702,FALSE,FALSE,FALSE
13602,1990,Unknown,OM,83705,FALSE,FALSE,FALSE
13602,2019,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13602,2019,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13602,2019,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13602,2001,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13603,2020,Male,OM,83709,FALSE,FALSE,FALSE
13604,2020,Female,OM,83706,FALSE,FALSE,FALSE
13605,2020,Female,OM,83704,FALSE,FALSE,FALSE
13606,2020,Female,OM,83705,FALSE,FALSE,FALSE
13607,2020,Male,OM,83642,FALSE,FALSE,FALSE
13608,2020,Female,OM,83704,FALSE,FALSE,FALSE
13609,2020,Female,OM,83704,FALSE,FALSE,FALSE
13610,1990,Unknown,OM,83705,FALSE,FALSE,FALSE
13610,2001,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13610,2001,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13610,2001,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13611,2020,Female,OM,83704,FALSE,FALSE,FALSE
13612,2020,Male,OM,0,FALSE,FALSE,FALSE
13613,2020,Female,OM,83703,FALSE,FALSE,FALSE
13614,2020,Male,OM,83702,FALSE,FALSE,FALSE
13615,1990,Unknown,OM,83703,FALSE,FALSE,FALSE
13615,2019,Declined to Say,NA,83703,FALSE,FALSE,FALSE
13615,2019,Declined to Say,NA,83703,FALSE,FALSE,FALSE
13615,2019,Declined to Say,NA,83703,FALSE,FALSE,FALSE
13615,2019,Declined to Say,NA,83703,FALSE,FALSE,FALSE
13615,2001,Declined to Say,NA,83703,FALSE,FALSE,FALSE
13616,1990,Unknown,OM,83705,FALSE,FALSE,FALSE
13616,2019,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13616,2019,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13616,2019,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13616,2019,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13616,2001,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13617,2020,Male,OM,83709,FALSE,FALSE,FALSE
13618,1980,Female,H,83646,FALSE,FALSE,FALSE
13618,1980,Female,OM,83646,FALSE,FALSE,FALSE
13618,1999,Male,OM,83646,FALSE,FALSE,FALSE
13619,1990,Unknown,W,NA,FALSE,FALSE,FALSE
13619,2001,Declined to Say,NA,NA,FALSE,FALSE,FALSE
13620,1980,Female,W,83702,FALSE,FALSE,FALSE
13622,1980,Female,W,83705,FALSE,FALSE,FALSE
13623,1980,Female,W,83704,FALSE,FALSE,FALSE
13625,1980,Male,W,83708,FALSE,FALSE,FALSE
13626,1980,Male,W,NA,FALSE,FALSE,FALSE
13627,1980,Female,W,83642,FALSE,FALSE,FALSE
13628,1980,Female,W,83705,FALSE,FALSE,FALSE
13629,1980,Female,W,83705,FALSE,FALSE,FALSE
13630,1990,Unknown,H,83705,FALSE,FALSE,FALSE
13630,2019,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13630,2019,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13630,2019,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13630,2019,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13630,2019,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13630,2001,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13631,1980,Female,H,83704,FALSE,FALSE,FALSE
13633,2020,Female,OM,83709,FALSE,FALSE,FALSE
13634,2020,Female,OM,83702,FALSE,FALSE,FALSE
13635,2020,Female,OM,83705,FALSE,FALSE,FALSE
13637,2020,Female,OM,83634,FALSE,FALSE,FALSE
13638,2020,Female,OM,83642,FALSE,FALSE,FALSE
13639,2020,Female,OM,83704,FALSE,FALSE,FALSE
13640,2020,Female,OM,83712,FALSE,FALSE,FALSE
13641,2020,Female,OM,83705,FALSE,FALSE,FALSE
13642,2020,Female,OM,83705,FALSE,FALSE,FALSE
13643,2020,Female,OM,0,FALSE,FALSE,FALSE
13644,2020,Male,OM,83704,FALSE,FALSE,FALSE
13645,2020,Male,OM,83705,FALSE,FALSE,FALSE
13646,2020,Male,OM,NA,FALSE,FALSE,FALSE
13647,2020,Female,OM,83704,FALSE,FALSE,FALSE
13648,2020,Female,OM,83706,FALSE,FALSE,FALSE
13649,2020,Male,OM,83709,FALSE,FALSE,FALSE
13650,2020,Female,OM,83714,FALSE,FALSE,FALSE
13651,2020,Male,OM,83713,FALSE,FALSE,FALSE
13652,2020,Female,OM,83713,FALSE,FALSE,FALSE
13653,2020,Female,OM,83714,FALSE,FALSE,FALSE
13654,2020,Male,OM,83646,FALSE,FALSE,FALSE
13655,1990,Male,OM,83705,FALSE,FALSE,FALSE
13655,2019,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13655,2019,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13655,2019,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13655,2001,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13655,1954,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13656,2020,Female,OM,83703,FALSE,FALSE,FALSE
13657,2020,Female,OM,NA,FALSE,FALSE,FALSE
13658,2020,Female,OM,83703,FALSE,FALSE,FALSE
13659,2020,Male,OM,83702,FALSE,FALSE,FALSE
13660,2020,Female,OM,83704,FALSE,FALSE,FALSE
13661,2020,Female,OM,83706,FALSE,FALSE,FALSE
13662,2020,Male,OM,83704,FALSE,FALSE,FALSE
13663,2020,Female,OM,83712,FALSE,FALSE,FALSE
13664,1980,Male,W,83705,FALSE,FALSE,FALSE
13666,1980,Male,W,83709,FALSE,FALSE,FALSE
13667,1990,Unknown,W,83709,FALSE,FALSE,FALSE
13667,2019,Declined to Say,NA,83709,FALSE,FALSE,FALSE
13667,2019,Declined to Say,NA,83709,FALSE,FALSE,FALSE
13667,2001,Declined to Say,NA,83709,FALSE,FALSE,FALSE
13667,2001,Declined to Say,NA,83709,FALSE,FALSE,FALSE
13667,2001,Declined to Say,NA,83709,FALSE,FALSE,FALSE
13668,1980,Male,W,83705,FALSE,FALSE,FALSE
13669,1980,Female,H,NA,FALSE,FALSE,FALSE
13670,1980,Male,W,83705,FALSE,FALSE,FALSE
13671,1990,Unknown,W,83703,FALSE,FALSE,FALSE
13671,2019,Declined to Say,NA,83703,FALSE,FALSE,FALSE
13671,2019,Declined to Say,NA,83703,FALSE,FALSE,FALSE
13671,2001,Declined to Say,NA,83703,FALSE,FALSE,FALSE
13672,1980,Male,W,83703,FALSE,FALSE,FALSE
13673,1980,Female,W,NA,FALSE,FALSE,FALSE
13674,1984,Female,W,NA,FALSE,FALSE,FALSE
13674,2011,Female,OM,NA,FALSE,FALSE,FALSE
13674,2017,Female,OM,NA,FALSE,FALSE,FALSE
13674,2019,Female,OM,NA,FALSE,FALSE,FALSE
13674,1983,Male,OM,NA,FALSE,FALSE,FALSE
13675,1980,Female,W,NA,FALSE,FALSE,FALSE
13676,1980,Male,W,NA,FALSE,FALSE,FALSE
13677,1980,Female,W,83705,FALSE,FALSE,FALSE
13678,1980,Female,W,83709,FALSE,FALSE,FALSE
13679,1980,Male,W,NA,FALSE,FALSE,FALSE
13680,1980,Female,W,83706,FALSE,FALSE,FALSE
13681,1980,Female,W,NA,FALSE,FALSE,FALSE
13682,1980,Male,W,NA,FALSE,FALSE,FALSE
13683,1980,Male,W,83702,FALSE,FALSE,FALSE
13684,1980,Female,W,NA,FALSE,FALSE,FALSE
13685,2020,Male,OM,83709,FALSE,FALSE,FALSE
13686,2020,Female,OM,83705,FALSE,FALSE,FALSE
13687,2020,Male,OM,83642,FALSE,FALSE,FALSE
13688,2020,Female,OM,83705,FALSE,FALSE,FALSE
13689,1990,Unknown,OM,83703,FALSE,FALSE,FALSE
13689,2019,Declined to Say,NA,83703,FALSE,FALSE,FALSE
13689,2001,Declined to Say,NA,83703,FALSE,FALSE,FALSE
13689,2001,Declined to Say,NA,83703,FALSE,FALSE,FALSE
13690,2020,Male,OM,83712,FALSE,FALSE,FALSE
13691,2020,Female,OM,83713,FALSE,FALSE,FALSE
13692,2020,Female,OM,83646,FALSE,FALSE,FALSE
13693,2020,Female,OM,83646,FALSE,FALSE,FALSE
13694,2020,Female,OM,83704,FALSE,FALSE,FALSE
13695,1990,Unknown,OM,83642,FALSE,FALSE,FALSE
13695,2019,Declined to Say,NA,83642,FALSE,FALSE,FALSE
13695,2019,Declined to Say,NA,83642,FALSE,FALSE,FALSE
13695,2019,Declined to Say,NA,83642,FALSE,FALSE,FALSE
13695,2019,Declined to Say,NA,83642,FALSE,FALSE,FALSE
13695,2001,Declined to Say,NA,83642,FALSE,FALSE,FALSE
13696,2020,Female,OM,83704,FALSE,FALSE,FALSE
13697,2020,Female,OM,83716,FALSE,FALSE,FALSE
13698,2020,Female,OM,83669,FALSE,FALSE,FALSE
13699,2020,Female,OM,83705,FALSE,FALSE,FALSE
13700,2020,Female,OM,83703,FALSE,FALSE,FALSE
13701,1990,Unknown,OM,83704,FALSE,FALSE,FALSE
13701,2019,Declined to Say,NA,83704,FALSE,FALSE,FALSE
13701,2019,Declined to Say,NA,83704,FALSE,FALSE,FALSE
13701,2001,Declined to Say,NA,83704,FALSE,FALSE,FALSE
13701,2001,Declined to Say,NA,83704,FALSE,FALSE,FALSE
13701,2001,Declined to Say,NA,83704,FALSE,FALSE,FALSE
13701,1954,Declined to Say,NA,83704,FALSE,FALSE,FALSE
13701,1954,Declined to Say,NA,83704,FALSE,FALSE,FALSE
13702,2020,Male,OM,83709,FALSE,FALSE,FALSE
13703,2020,Female,OM,83705,FALSE,FALSE,FALSE
13704,2020,Male,OM,83709,FALSE,FALSE,FALSE
13705,2020,Female,OM,83705,FALSE,FALSE,FALSE
13707,2020,Female,OM,83709,FALSE,FALSE,FALSE
13708,2020,Female,OM,83705,FALSE,FALSE,FALSE
13709,2020,Female,OM,83705,FALSE,FALSE,FALSE
13710,2020,Female,OM,83705,FALSE,FALSE,FALSE
13711,2020,Male,OM,83704,FALSE,FALSE,FALSE
13712,1990,Unknown,OM,83642,FALSE,FALSE,FALSE
13712,2019,Declined to Say,NA,83642,FALSE,FALSE,FALSE
13712,2019,Declined to Say,NA,83642,FALSE,FALSE,FALSE
13712,2001,Declined to Say,NA,83642,FALSE,FALSE,FALSE
13712,2001,Declined to Say,NA,83642,FALSE,FALSE,FALSE
13713,2020,Female,OM,83705,FALSE,FALSE,FALSE
13714,2020,Female,OM,83704,FALSE,FALSE,FALSE
13715,2020,Male,OM,83709,FALSE,FALSE,FALSE
13716,2020,Male,OM,83704,FALSE,FALSE,FALSE
13717,2020,Female,OM,83709,FALSE,FALSE,FALSE
13718,2020,Male,OM,83704,FALSE,FALSE,FALSE
13719,1990,Unknown,OM,83703,FALSE,FALSE,FALSE
13719,2001,Declined to Say,NA,83703,FALSE,FALSE,FALSE
13719,2001,Declined to Say,NA,83703,FALSE,FALSE,FALSE
13719,2019,Declined to Say,NA,83703,FALSE,FALSE,FALSE
13720,2020,Female,OM,83709,FALSE,FALSE,FALSE
13721,2020,Male,OM,83705,FALSE,FALSE,FALSE
13722,2020,Female,OM,83705,FALSE,FALSE,FALSE
13723,2020,Male,OM,83709,FALSE,FALSE,FALSE
13724,2020,Male,OM,83705,FALSE,FALSE,FALSE
13725,2020,Female,OM,83702,FALSE,FALSE,FALSE
13726,2020,Male,OM,83702,FALSE,FALSE,FALSE
13727,2020,Male,OM,83706,FALSE,FALSE,FALSE
13728,1955,Male,OM,83713,FALSE,FALSE,FALSE
13728,1988,Male,OM,83713,FALSE,FALSE,FALSE
13729,2020,Male,OM,83705,FALSE,FALSE,FALSE
13730,2020,Male,OM,83706,FALSE,FALSE,FALSE
13731,2020,Male,OM,83713,FALSE,FALSE,FALSE
13732,2020,Female,OM,83705,FALSE,FALSE,FALSE
13733,2020,Female,OM,83704,FALSE,FALSE,FALSE
13735,2020,Female,OM,83705,FALSE,FALSE,FALSE
13736,2020,Male,OM,83704,FALSE,FALSE,FALSE
13737,2020,Male,OM,83705,FALSE,FALSE,FALSE
13738,2020,Female,OM,83709,FALSE,FALSE,FALSE
13739,2020,Male,OM,83705,FALSE,FALSE,FALSE
13740,1990,Unknown,W,NA,FALSE,FALSE,FALSE
13740,2019,Declined to Say,NA,NA,FALSE,FALSE,FALSE
13740,2019,Declined to Say,NA,NA,FALSE,FALSE,FALSE
13740,2019,Declined to Say,NA,NA,FALSE,FALSE,FALSE
13740,2019,Declined to Say,NA,NA,FALSE,FALSE,FALSE
13740,2001,Declined to Say,NA,NA,FALSE,FALSE,FALSE
13741,1980,Female,W,83702,FALSE,FALSE,FALSE
13742,1980,Female,W,NA,FALSE,FALSE,FALSE
13743,1980,Female,W,NA,FALSE,FALSE,FALSE
13745,1990,Unknown,W,83705,FALSE,FALSE,FALSE
13745,2019,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13745,2019,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13745,2019,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13745,2001,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13746,1980,Male,W,NA,FALSE,FALSE,FALSE
13748,1980,Male,W,83705,FALSE,FALSE,FALSE
13749,1980,Female,W,83705,FALSE,FALSE,FALSE
13750,1980,Female,W,83646,FALSE,FALSE,FALSE
13751,2020,Male,OM,83702,FALSE,FALSE,FALSE
13752,2020,Female,OM,83706,FALSE,FALSE,FALSE
13753,2020,Female,OM,83705,FALSE,FALSE,FALSE
13754,2020,Male,OM,83642,FALSE,FALSE,FALSE
13755,1990,Unknown,OM,83705,FALSE,FALSE,FALSE
13755,2019,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13755,2019,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13755,2001,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13756,2020,Male,OM,83705,FALSE,FALSE,FALSE
13758,1980,Male,W,83709,FALSE,FALSE,FALSE
13759,1980,Female,W,83706,FALSE,FALSE,FALSE
13760,1980,Female,W,83702,FALSE,FALSE,FALSE
13761,1990,Unknown,W,83702,FALSE,FALSE,FALSE
13761,2019,Declined to Say,NA,83702,FALSE,FALSE,FALSE
13761,2019,Declined to Say,NA,83702,FALSE,FALSE,FALSE
13762,1980,Female,W,83705,FALSE,FALSE,FALSE
13763,1980,Female,W,83705,FALSE,FALSE,FALSE
13764,1980,Female,W,NA,FALSE,FALSE,FALSE
13765,1980,Male,W,NA,FALSE,FALSE,FALSE
13766,1980,Female,W,83705,FALSE,FALSE,FALSE
13767,1980,Male,W,83705,FALSE,FALSE,FALSE
13768,1980,Female,W,83704,FALSE,FALSE,FALSE
13769,1980,Female,W,83704,FALSE,FALSE,FALSE
13770,1990,Unknown,W,83716,FALSE,FALSE,FALSE
13770,2001,Declined to Say,NA,83716,FALSE,FALSE,FALSE
13770,2001,Declined to Say,NA,83716,FALSE,FALSE,FALSE
13771,1980,Male,W,83702,FALSE,FALSE,FALSE
13772,1980,Female,W,83616,FALSE,FALSE,FALSE
13773,1980,Male,W,83716,FALSE,FALSE,FALSE
13774,2020,Female,OM,83705,FALSE,FALSE,FALSE
13775,2020,Male,OM,83709,FALSE,FALSE,FALSE
13776,2020,Female,OM,83706,FALSE,FALSE,FALSE
13777,2020,Female,OM,83702,FALSE,FALSE,FALSE
13778,2020,Male,OM,83705,FALSE,FALSE,FALSE
13779,2020,Male,OM,83705,FALSE,FALSE,FALSE
13780,2020,Male,OM,83709,FALSE,FALSE,FALSE
13781,2020,Female,OM,83706,FALSE,FALSE,FALSE
13782,2020,Male,OM,83709,FALSE,FALSE,FALSE
13783,2020,Female,OM,83646,FALSE,FALSE,FALSE
13784,2020,Male,OM,83704,FALSE,FALSE,FALSE
13785,2020,Male,OM,1,FALSE,FALSE,FALSE
13786,2020,Female,OM,83704,FALSE,FALSE,FALSE
13787,2020,Female,OM,83705,FALSE,FALSE,FALSE
13788,2020,Female,OM,83713,FALSE,FALSE,FALSE
13789,2020,Female,OM,83705,FALSE,FALSE,FALSE
13790,2020,Female,OM,83702,FALSE,FALSE,FALSE
13791,2020,Male,OM,83714,FALSE,FALSE,FALSE
13792,2020,Male,OM,83706,FALSE,FALSE,FALSE
13793,2020,Female,OM,83705,FALSE,FALSE,FALSE
13794,2020,Female,OM,83709,FALSE,FALSE,FALSE
13795,2020,Female,OM,83705,FALSE,FALSE,FALSE
13797,2020,Male,OM,0,FALSE,FALSE,FALSE
13798,2020,Female,OM,83706,FALSE,FALSE,FALSE
13800,2020,Male,OM,83705,FALSE,FALSE,FALSE
13801,2020,Male,OM,83642,FALSE,FALSE,FALSE
13802,2020,Female,OM,83704,FALSE,FALSE,FALSE
13803,2020,Female,OM,83704,FALSE,FALSE,FALSE
13804,1952,Female,OM,83713,FALSE,FALSE,FALSE
13804,2020,Male,OM,83713,FALSE,FALSE,FALSE
13805,2020,Male,OM,83704,FALSE,FALSE,FALSE
13807,2020,Male,OM,83702,FALSE,FALSE,FALSE
13808,1990,Unknown,OM,1,FALSE,FALSE,FALSE
13808,2019,Declined to Say,NA,1,FALSE,FALSE,FALSE
13808,2019,Declined to Say,NA,1,FALSE,FALSE,FALSE
13808,2001,Declined to Say,NA,1,FALSE,FALSE,FALSE
13809,2020,Male,OM,83709,FALSE,FALSE,FALSE
13810,2020,Male,OM,83705,FALSE,FALSE,FALSE
13811,2020,Female,OM,83705,FALSE,FALSE,FALSE
13812,2020,Male,OM,83702,FALSE,FALSE,FALSE
13813,2020,Female,OM,83704,FALSE,FALSE,FALSE
13814,2020,Male,OM,83714,FALSE,FALSE,FALSE
13815,2020,Male,OM,83714,FALSE,FALSE,FALSE
13816,2020,Male,OM,83702,FALSE,FALSE,FALSE
13817,1980,Male,W,83705,FALSE,FALSE,FALSE
13818,1980,Female,W,NA,FALSE,FALSE,FALSE
13819,1980,Male,W,83702,FALSE,FALSE,FALSE
13820,1980,Female,W,NA,FALSE,FALSE,FALSE
13821,1980,Female,W,83709,FALSE,FALSE,FALSE
13822,1990,Unknown,W,83705,FALSE,FALSE,FALSE
13822,2019,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13822,2001,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13823,1990,Unknown,W,83705,FALSE,FALSE,FALSE
13823,2001,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13823,2001,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13823,2001,Declined to Say,NA,83705,FALSE,FALSE,FALSE
13824,1980,Female,W,83705,FALSE,FALSE,FALSE
13825,1980,Female,W,NA,FALSE,FALSE,FALSE
13826,1980,Female,W,NA,FALSE,FALSE,FALSE
13827,1980,Female,H,NA,FALSE,FALSE,FALSE
13828,1990,Unknown,W,NA,FALSE,FALSE,FALSE
13828,2019,Declined to Say,NA,NA,FALSE,FALSE,FALSE
13828,2019,Declined to Say,NA,NA,FALSE,FALSE,FALSE
13828,2019,Declined to Say,NA,NA,FALSE,FALSE,FALSE
13828,2019,Declined to Say,NA,NA,FALSE,FALSE,FALSE
13828,2001,Declined to Say,NA,NA,FALSE,FALSE,FALSE
13829,1980,Female,W,83702,FALSE,FALSE,FALSE
13830,1980,Male,W,83702,FALSE,FALSE,FALSE
13831,1980,Male,W,0,FALSE,FALSE,FALSE
13832,1980,Male,W,0,FALSE,FALSE,FALSE
13833,1980,Female,W,NA,FALSE,FALSE,FALSE
13834,1980,Male,W,83702,FALSE,FALSE,FALSE
13835,1980,Male,W,83702,FALSE,FALSE,FALSE
13836,1980,Male,W,0,FALSE,FALSE,FALSE
13837,1990,Male,W,83709,FALSE,FALSE,FALSE
13837,2001,Declined to Say,NA,83709,FALSE,FALSE,FALSE
13838,1980,Female,W,NA,FALSE,FALSE,FALSE
13839,1980,Female,W,NA,FALSE,FALSE,FALSE
13840,1980,Female,W,83705,FALSE,FALSE,FALSE
13841,1980,Male,W,NA,FALSE,FALSE,FALSE
13842,1980,Male,W,NA,FALSE,FALSE,FALSE
13843,1990,Unknown,W,NA,FALSE,FALSE,FALSE
13843,2019,Declined to Say,NA,NA,FALSE,FALSE,FALSE
13843,2019,Declined to Say,NA,NA,FALSE,FALSE,FALSE
13843,2019,Declined to Say,NA,NA,FALSE,FALSE,FALSE
13843,2001,Declined to Say,NA,NA,FALSE,FALSE,FALSE
13843,2001,Declined to Say,NA,NA,FALSE,FALSE,FALSE
13843,2001,Declined to Say,NA,NA,FALSE,FALSE,FALSE
13843,1954,Declined to Say,NA,NA,FALSE,FALSE,FALSE
13844,1980,Female,W,NA,FALSE,FALSE,FALSE
13845,1980,Male,W,NA,FALSE,FALSE,FALSE
13846,1980,Female,W,83706,FALSE,FALSE,FALSE
13847,1980,Female,W,83705,FALSE,FALSE,FALSE
13848,1980,Female,W,83646,FALSE,FALSE,FALSE
13849,1980,Male,W,83709,FALSE,FALSE,FALSE
13850,1980,Male,W,83705,FALSE,FALSE,FALSE
13851,1980,Female,W,83705,FALSE,FALSE,FALSE
13852,1980,Female,W,83704,FALSE,FALSE,FALSE
13853,2020,Male,OM,83703,FALSE,FALSE,FALSE
13854,1980,Female,W,NA,FALSE,FALSE,FALSE
13855,1980,Female,W,NA,FALSE,FALSE,FALSE
13856,1980,Male,W,0,FALSE,FALSE,FALSE
13857,1980,Female,W,83705,FALSE,FALSE,FALSE
13859,2020,Male,OM,83714,FALSE,FALSE,FALSE
13860,2020,Female,OM,83713,FALSE,FALSE,FALSE
13861,2020,Female,OM,83703,FALSE,FALSE,FALSE
13862,2020,Female,OM,83709,FALSE,FALSE,FALSE
13863,2020,Female,OM,83709,FALSE,FALSE,FALSE
13864,2020,Male,OM,83702,FALSE,FALSE,FALSE
13865,2020,Male,OM,83702,FALSE,FALSE,FALSE
13866,2020,Female,OM,83646,FALSE,FALSE,FALSE
13867,2020,Male,OM,83714,FALSE,FALSE,FALSE
13868,2020,Male,OM,83702,FALSE,FALSE,FALSE
13869,2020,Female,OM,83709,FALSE,FALSE,FALSE
13870,2020,Female,OM,83703,FALSE,FALSE,FALSE
13871,2020,Female,OM,83709,FALSE,FALSE,FALSE
13872,2020,Male,OM,83709,FALSE,FALSE,FALSE
13873,2020,Female,OM,83702,FALSE,FALSE,FALSE
13874,2020,Male,OM,0,FALSE,FALSE,FALSE
13875,2020,Male,OM,83714,FALSE,FALSE,FALSE
13876,2020,Female,OM,83702,FALSE,FALSE,FALSE
13878,2020,Female,OM,83714,FALSE,FALSE,FALSE
13879,2020,Male,OM,83702,FALSE,FALSE,FALSE
13880,2020,Male,OM,83705,FALSE,FALSE,FALSE
13882,2020,Male,OM,83705,FALSE,FALSE,FALSE
13883,2020,Female,OM,83706,FALSE,FALSE,FALSE
13884,2020,Female,OM,83709,FALSE,FALSE,FALSE
13886,2020,Male,OM,83702,FALSE,FALSE,FALSE
13887,2020,Male,OM,83702,FALSE,FALSE,FALSE
13888,2020,Female,OM,83714,FALSE,FALSE,FALSE
13889,2020,Female,OM,83713,FALSE,FALSE,FALSE
13890,2020,Female,OM,83713,FALSE,FALSE,FALSE
13891,2020,Female,NA,83709,FALSE,FALSE,FALSE
13892,2020,Female,OM,83704,FALSE,FALSE,FALSE
13893,2020,Female,OM,83709,FALSE,FALSE,FALSE
13894,2020,Female,OM,83714,FALSE,FALSE,FALSE
13895,2020,Female,OM,83713,FALSE,FALSE,FALSE
13896,2020,Female,OM,83703,FALSE,FALSE,FALSE
13897,2020,Female,NA,83704,FALSE,FALSE,FALSE
13898,2020,Female,NA,83705,FALSE,FALSE,FALSE
13899,2020,Male,NA,83709,FALSE,FALSE,FALSE
13900,2020,Female,OM,83703,FALSE,FALSE,FALSE
13901,2020,Female,OM,83714,FALSE,FALSE,FALSE
13902,2020,Female,NA,83706,FALSE,FALSE,FALSE
13903,2020,Male,OM,83702,FALSE,FALSE,FALSE
13904,1983,Female,OM,83642,FALSE,FALSE,FALSE
13904,1982,Male,OM,83642,FALSE,FALSE,FALSE
13904,2002,Male,OM,83642,FALSE,FALSE,FALSE
13904,2006,Female,OM,83642,FALSE,FALSE,FALSE
13904,2008,Male,OM,83642,FALSE,FALSE,FALSE
13904,2019,Female,OM,83642,FALSE,FALSE,FALSE
13905,2020,Female,OM,83642,FALSE,FALSE,FALSE
13906,2020,Male,OM,83634,FALSE,FALSE,FALSE
13907,1980,Female,W,83706,FALSE,FALSE,FALSE
13908,1980,Male,W,NA,FALSE,FALSE,FALSE
13909,1980,Male,W,83704,FALSE,FALSE,FALSE
13910,1980,Male,W,83712,FALSE,FALSE,FALSE
13911,1980,Female,W,83704,FALSE,FALSE,FALSE
13912,1980,Female,W,NA,FALSE,FALSE,FALSE
13913,1980,Male,W,NA,FALSE,FALSE,FALSE
